timestamp,open,high,low,close,volume
2024-10-18T07:30:00Z,562.43,563.44,561.1,561.51,968296
2024-10-18T08:30:00Z,561.51,561.99,561.08,561.33,1174286
2024-10-18T09:30:00Z,561.33,561.88,560.47,560.65,1267015
2024-10-18T10:30:00Z,560.65,562.13,559.59,561.45,1689460
2024-10-18T11:30:00Z,561.45,562.33,560.44,560.7,1525949
2024-10-18T12:30:00Z,560.7,562.08,560.66,561.17,1679211
2024-10-18T13:30:00Z,561.17,562.72,560.25,561.75,1304713
2024-10-18T14:30:00Z,561.75,562.29,561.48,562.06,902081
2024-10-18T15:30:00Z,562.06,562.61,561.76,562.58,1931958
2024-10-18T16:30:00Z,562.58,563.34,562.43,563.08,1468789
2024-10-18T17:30:00Z,563.08,565.85,561.78,564.63,1296823
2024-10-18T18:30:00Z,564.63,564.92,564.39,564.74,927837
2024-10-18T19:30:00Z,564.74,565.91,564.01,565.32,1167280
2024-10-18T20:30:00Z,565.32,566.06,564.33,565.04,1599339
2024-10-18T21:30:00Z,565.04,565.36,564.34,564.76,1112932
2024-10-18T22:30:00Z,564.76,565.01,564.61,564.85,1102727
2024-10-18T23:30:00Z,564.85,566.62,564.15,565.49,1673480
2024-10-19T00:30:00Z,565.49,565.58,565.09,565.38,1743271
2024-10-19T01:30:00Z,565.38,565.57,564.69,565.48,1199468
2024-10-19T02:30:00Z,565.48,566.38,565.39,566.33,1971994
2024-10-19T03:30:00Z,566.33,566.9,565.77,566.77,1435831
2024-10-19T04:30:00Z,566.77,568.24,566.63,567.11,1804369
2024-10-19T05:30:00Z,567.11,568.04,566.36,567.3,1631797
2024-10-19T06:30:00Z,567.3,568.81,566.55,568.27,1553421
2024-10-19T07:30:00Z,568.27,568.47,567.57,568.06,1777281
2024-10-19T08:30:00Z,568.06,571.1,566.61,569.76,1577424
2024-10-19T09:30:00Z,569.76,571.17,568.68,571.11,1106022
2024-10-19T10:30:00Z,571.11,573.15,570.72,572.2,1211443
2024-10-19T11:30:00Z,572.2,572.77,571.66,572.52,1847111
2024-10-19T12:30:00Z,572.52,573.49,570.56,571.18,1828853
2024-10-19T13:30:00Z,571.18,571.72,570.63,570.89,1093514
2024-10-19T14:30:00Z,570.89,571.51,570.25,570.97,923170
2024-10-19T15:30:00Z,570.97,571.77,570.35,570.42,901742
2024-10-19T16:30:00Z,570.42,570.96,569.66,570.71,819171
2024-10-19T17:30:00Z,570.71,571.01,570.19,570.23,1813352
2024-10-19T18:30:00Z,570.23,570.69,570.22,570.39,1376173
2024-10-19T19:30:00Z,570.39,570.72,570.03,570.52,1702977
2024-10-19T20:30:00Z,570.52,571.34,570.41,571.27,1202510
2024-10-19T21:30:00Z,571.27,571.63,569.59,570.09,1632352
2024-10-19T22:30:00Z,570.09,572.19,568.98,571.8,1429092
2024-10-19T23:30:00Z,571.8,574.04,570.89,572.86,866447
2024-10-20T00:30:00Z,572.86,573.71,572.85,573.65,1159417
2024-10-20T01:30:00Z,573.65,574.76,573.26,574.25,1494724
2024-10-20T02:30:00Z,574.25,574.71,573.19,573.23,1243373
2024-10-20T03:30:00Z,573.23,574.02,572.26,572.91,1368527
2024-10-20T04:30:00Z,572.91,574.53,572.2,573.4,869000
2024-10-20T05:30:00Z,573.4,574.14,573.39,573.71,1234442
2024-10-20T06:30:00Z,573.71,574.2,572.86,572.96,1140682
2024-10-20T07:30:00Z,572.96,573.46,571.85,572.59,1933641
2024-10-20T08:30:00Z,572.59,573.08,571.89,572.25,1850238
2024-10-20T09:30:00Z,572.25,574.02,572.1,573.48,1286841
2024-10-20T10:30:00Z,573.48,575.16,573.02,574.04,1484461
2024-10-20T11:30:00Z,574.04,574.14,573.36,573.74,1828870
2024-10-20T12:30:00Z,573.74,574.22,573.33,574.09,1597070
2024-10-20T13:30:00Z,574.09,575.5,573.45,575.01,954154
2024-10-20T14:30:00Z,575.01,576.06,574.25,575.41,1464122
2024-10-20T15:30:00Z,575.41,575.72,574.81,575.66,1732678
2024-10-20T16:30:00Z,575.66,575.75,575.16,575.37,1963374
2024-10-20T17:30:00Z,575.37,575.94,575.29,575.85,1962283
2024-10-20T18:30:00Z,575.85,577.06,575.57,576.69,1613274
2024-10-20T19:30:00Z,576.69,578.12,576.03,577.26,1309067
2024-10-20T20:30:00Z,577.26,577.36,576.73,576.94,1834155
2024-10-20T21:30:00Z,576.94,577.0,576.71,576.81,1428626
2024-10-20T22:30:00Z,576.81,576.94,576.26,576.59,1210094
2024-10-20T23:30:00Z,576.59,576.76,576.59,576.68,1629826
2024-10-21T00:30:00Z,576.68,577.05,575.88,576.26,1085473
2024-10-21T01:30:00Z,576.26,577.73,575.59,577.15,1804556
2024-10-21T02:30:00Z,577.15,577.56,575.54,576.51,1829716
2024-10-21T03:30:00Z,576.51,579.8,575.85,578.21,1387832
2024-10-21T04:30:00Z,578.21,578.82,577.93,578.55,1944267
2024-10-21T05:30:00Z,578.55,579.07,577.95,577.97,1768091
2024-10-21T06:30:00Z,577.97,579.44,577.89,578.47,1658032
2024-10-21T07:30:00Z,578.47,578.58,578.11,578.36,1329911
2024-10-21T08:30:00Z,578.36,578.45,576.65,577.82,1805028
2024-10-21T09:30:00Z,577.82,578.46,575.84,576.95,1677240
2024-10-21T10:30:00Z,576.95,577.99,575.21,575.83,978220
2024-10-21T11:30:00Z,575.83,575.94,575.27,575.56,1148837
2024-10-21T12:30:00Z,575.56,576.28,575.07,575.49,1495408
2024-10-21T13:30:00Z,575.49,575.95,575.37,575.38,1342613
2024-10-21T14:30:00Z,575.38,576.2,575.2,575.64,1584585
2024-10-21T15:30:00Z,575.64,577.76,574.92,576.82,1849552
2024-10-21T16:30:00Z,576.82,578.72,575.47,578.29,980050
2024-10-21T17:30:00Z,578.29,581.26,578.1,580.02,1454081
2024-10-21T18:30:00Z,580.02,580.37,579.31,579.41,1748850
2024-10-21T19:30:00Z,579.41,580.81,578.53,580.48,1041351
2024-10-21T20:30:00Z,580.48,581.72,579.84,581.17,1311522
2024-10-21T21:30:00Z,581.17,581.71,580.93,581.32,1694161
2024-10-21T22:30:00Z,581.32,582.03,580.77,581.87,1706251
2024-10-21T23:30:00Z,581.87,582.29,581.3,581.8,1742827
2024-10-22T00:30:00Z,581.8,582.03,580.45,581.28,931205
2024-10-22T01:30:00Z,581.28,581.98,580.49,580.96,1567123
2024-10-22T02:30:00Z,580.96,581.46,580.35,580.66,1457256
2024-10-22T03:30:00Z,580.66,582.1,579.99,581.4,1529650
2024-10-22T04:30:00Z,581.4,581.78,580.55,581.0,977737
2024-10-22T05:30:00Z,581.0,582.05,580.72,581.68,1045259
2024-10-22T06:30:00Z,581.68,582.56,581.55,582.18,1604698
2024-10-22T07:30:00Z,582.18,583.79,581.55,583.22,1163299
2024-10-22T08:30:00Z,583.22,583.45,582.18,582.51,912430
2024-10-22T09:30:00Z,582.51,583.52,581.78,582.29,1209214
2024-10-22T10:30:00Z,582.29,583.61,581.55,583.07,1671640
2024-10-22T11:30:00Z,583.07,583.85,581.18,581.47,1985725
2024-10-22T12:30:00Z,581.47,583.01,580.84,582.69,1152759
2024-10-22T13:30:00Z,582.69,583.56,581.89,582.98,1838747
2024-10-22T14:30:00Z,582.98,583.32,582.35,582.71,1569364
2024-10-22T15:30:00Z,582.71,583.22,582.14,582.66,1725612
2024-10-22T16:30:00Z,582.66,583.75,579.92,580.91,1424340
2024-10-22T17:30:00Z,580.91,580.95,580.03,580.36,982416
2024-10-22T18:30:00Z,580.36,580.81,577.08,578.62,1535326
2024-10-22T19:30:00Z,578.62,580.4,578.0,579.51,1091996
2024-10-22T20:30:00Z,579.51,580.45,578.94,579.84,1929879
2024-10-22T21:30:00Z,579.84,580.85,578.35,578.65,1360659
2024-10-22T22:30:00Z,578.65,580.71,578.45,579.51,1663179
2024-10-22T23:30:00Z,579.51,580.59,578.38,579.32,1066103
2024-10-23T00:30:00Z,579.32,579.43,579.19,579.27,1623553
2024-10-23T01:30:00Z,579.27,579.72,578.76,578.97,1668692
2024-10-23T02:30:00Z,578.97,579.7,578.45,578.83,1383481
2024-10-23T03:30:00Z,578.83,579.89,578.41,579.08,1823503
2024-10-23T04:30:00Z,579.08,579.76,578.44,579.12,1761437
2024-10-23T05:30:00Z,579.12,579.77,578.45,579.22,1920769
